time,watt_hi.common@irr_1:['MAX_VALUE'],watt_hi.common@irr_2:['MAX_VALUE'],watt_hi.common@irr_3:['MAX_VALUE'],watt.common@irr_dav_1:['MAX_VALUE']
1758867230,28.07766990291262,28.57388316151203,27.43537414965984,260.7010526315789
1758867235,28.11003236245954,28.58247422680412,27.46938775510202,260.9378947368421
1758867240,28.14239482200647,28.59106529209622,27.5034013605442,261.2544444444444
1758867245,28.17475728155339,28.59965635738832,27.53741496598638,261.6905555555555
1758867250,28.20711974110031,28.60824742268041,27.57142857142856,262.1266666666667
1758867255,28.23948220064724,28.61683848797251,27.60544217687073,262.5627777777777
1758867260,28.27184466019416,28.62542955326461,27.63945578231291,262.8857142857142
1758867265,28.30420711974109,28.6340206185567,27.67346938775509,263.1803571428571
1758867270,28.33656957928801,28.6426116838488,27.70748299319727,263.475
1758867275,28.36893203883494,28.65120274914089,27.74149659863945,263.7696428571429
1758867280,28.40129449838186,28.65979381443299,27.77551020408163,264.0642857142857
1758867285,28.43365695792879,28.66838487972509,27.8095238095238,264.3745833333334
1758867290,28.46601941747571,28.67697594501718,27.84353741496598,264.7475
1758867295,28.49838187702264,28.68556701030928,27.87755102040816,265.1204166666666
1758867300,28.53074433656957,28.69415807560138,27.91156462585034,265.4933333333333
1758867305,28.56310679611649,28.70274914089347,27.94557823129252,265.86625
1758867310,28.59546925566342,28.71134020618557,27.97959183673469,266.19
1758867315,28.62783171521034,28.71993127147766,28.0135593220339,266.44
1758867320,28.66019417475727,28.72852233676976,28.04745762711865,266.69
1758867325,28.6925566343042,28.73711340206186,28.08135593220339,266.94
1758867330,28.72491909385112,28.74570446735395,28.11525423728814,267.19
1758867335,28.75728155339805,28.75429553264605,28.14915254237289,267.44
1758867340,28.78964401294497,28.76288659793815,28.18305084745763,267.7223076923077
1758867345,28.8220064724919,28.77147766323024,28.21694915254238,268.0530769230769
1758867350,28.85436893203882,28.78006872852234,28.25084745762712,268.3838461538462
1758867355,28.88673139158575,28.78865979381443,28.28474576271187,268.7146153846154
1758867360,28.91909385113268,28.79725085910653,28.31864406779662,269.0453846153846
1758867365,28.9514563106796,28.80584192439863,28.35254237288136,269.3728
1758867370,28.98381877022653,28.81443298969072,28.38644067796611,269.6868
1758867375,29.01618122977345,28.82302405498282,28.42033898305085,270.0008
1758867380,29.04854368932038,28.83161512027491,28.4542372881356,270.3148
1758867385,29.08090614886731,28.84020618556701,28.48813559322034,270.6288
1758867390,29.11326860841423,28.84879725085911,28.52203389830509,270.9319444444444
1758867395,29.14563106796116,28.8573883161512,28.55593220338983,271.1916666666667
1758867400,29.17799352750808,28.8659793814433,28.58983050847458,271.4513888888889
1758867405,29.21035598705501,28.8745704467354,28.62372881355932,271.7111111111111
1758867410,29.24271844660193,28.88316151202749,28.65762711864407,271.9708333333333
1758867415,29.27508090614886,28.89175257731959,28.69152542372882,272.2305555555556
1758867420,29.30744336569579,28.90034364261168,28.72542372881356,272.4902777777778
1758867425,29.33980582524271,28.90893470790378,28.75932203389831,272.75
1758867430,29.37216828478964,28.91752577319588,28.79322033898305,273.0887096774193
1758867435,29.40453074433657,28.92611683848797,28.8271186440678,273.4274193548387
1758867440,29.43689320388349,28.93470790378007,28.86101694915255,273.766129032258
1758867445,29.46925566343042,28.94329896907217,28.89491525423729,274.1048387096774
1758867450,29.50161812297734,28.95189003436426,28.92881355932204,274.4435483870968
1758867455,29.53398058252427,28.96048109965636,28.96271186440678,274.7822580645162
1758867460,29.56634304207119,28.96907216494845,28.99661016949153,275.1833333333333
1758867465,29.59870550161812,28.97766323024055,29.03050847457627,275.6
1758867470,29.63106796116504,28.98625429553265,29.06440677966102,276.0166666666667
1758867475,29.66343042071197,28.99484536082474,29.09830508474576,276.4313043478261
1758867480,29.6957928802589,29.22222222222222,29.13220338983051,276.8378260869565
1758867485,29.72815533980582,29.77777777777778,29.16610169491526,277.2443478260869
1758867490,29.76051779935275,30.02033898305085,29.2,277.6508695652174
1758867495,29.79288025889968,30.0542372881356,29.23389830508475,278.0573913043478
1758867500,29.8252427184466,30.08813559322034,29.26779661016949,278.4355555555556
1758867505,29.85760517799353,30.12203389830509,29.30169491525424,278.7948148148149
1758867510,29.88996763754045,30.15593220338983,29.33559322033899,279.1540740740741
1758867515,29.92233009708738,30.18983050847458,29.36949152542373,279.5133333333334
1758867520,29.9546925566343,30.22372881355933,29.40338983050848,279.8725925925926
1758867525,29.98705501618123,30.25762711864407,29.43728813559322,280.2320833333334
1758867530,30.02006688963211,30.29152542372882,29.47118644067797,280.5925
1758867535,30.05351170568562,30.32542372881356,29.50508474576271,280.9529166666667
1758867540,30.08695652173913,30.35932203389831,29.53898305084746,281.3133333333333
1758867545,30.12040133779264,30.39322033898306,29.5728813559322,281.67375
1758867550,30.15384615384615,30.4271186440678,29.60677966101695,282.0663636363636
1758867555,30.18729096989966,30.46101694915255,29.64067796610169,282.5072727272727
1758867560,30.22073578595317,30.49491525423729,29.67457627118644,282.9481818181818
1758867565,30.25418060200668,30.52881355932204,29.70847457627119,283.3890909090909
1758867570,30.28762541806019,30.56271186440678,29.74237288135593,283.83
1758867575,30.3210702341137,30.59661016949153,29.77627118644068,284.38
1758867580,30.35451505016721,30.63050847457627,29.81016949152542,284.93
1758867585,30.38795986622072,30.66440677966102,29.84406779661017,285.48
1758867590,30.42140468227423,30.69830508474577,29.87796610169492,285.794
1758867595,30.45484949832774,30.73220338983051,29.91186440677966,286.1080000000001
1758867600,30.48829431438125,30.76610169491526,29.94576271186441,286.422
1758867605,30.52173913043476,30.8,29.97966101694915,286.736
1758867610,30.55518394648828,30.83389830508475,30.01360544217687,287.05
1758867615,30.58862876254179,30.8677966101695,30.04761904761905,287.4409090909091
1758867620,30.6220735785953,30.90169491525424,30.08163265306122,287.8318181818182
1758867625,30.65551839464881,30.93559322033899,30.1156462585034,288.2227272727272
1758867630,30.68896321070233,30.96949152542373,30.14965986394558,288.6136363636363
1758867635,30.72240802675584,31.00338983050848,30.18367346938775,289.144
1758867640,30.75585284280935,31.03728813559322,30.21768707482993,289.7673333333333
1758867645,30.78929765886286,31.07118644067797,30.2517006802721,290.3906666666667
1758867650,30.82274247491637,31.10508474576271,30.28571428571428,290.865
1758867655,30.85618729096988,31.13898305084746,30.31972789115646,291.24
1758867660,30.8896321070234,31.1728813559322,30.35374149659863,291.615
1758867665,30.92307692307691,31.20677966101695,30.38775510204081,291.99
1758867670,30.95652173913042,31.2406779661017,30.42176870748299,292.3685714285714
1758867675,30.98996655518393,31.27457627118644,30.45578231292516,292.7614285714286
1758867680,31.02341137123745,31.30847457627119,30.48979591836734,293.1542857142857
1758867685,31.05685618729096,31.34237288135594,30.52380952380951,293.5471428571428
1758867690,31.09030100334447,31.37627118644068,30.55782312925169,293.94
1758867695,31.12374581939798,31.41016949152543,30.59183673469387,294.3309090909091
1758867700,31.1571906354515,31.44406779661017,30.62585034013604,294.7218181818182
1758867705,31.19063545150501,31.47796610169492,30.65986394557822,295.1127272727273
1758867710,31.22408026755852,31.51186440677966,30.6938775510204,295.5036363636364
1758867715,31.25752508361203,31.54576271186441,30.72789115646257,295.85625
1758867720,31.29096989966554,31.57966101694915,30.76190476190475,296.1833333333334
1758867725,31.32441471571905,31.6135593220339,30.79591836734692,296.5104166666667
1758867730,31.35785953177257,31.64745762711864,30.8299319727891,296.8375
1758867735,31.39130434782608,31.68135593220339,30.86394557823128,297.1645833333333
1758867740,31.42474916387959,31.71525423728814,30.89795918367345,297.6425
1758867745,31.4581939799331,31.74915254237288,30.93197278911563,298.158125
1758867750,31.49163879598662,31.78305084745763,30.96598639455781,298.67375
1758867755,31.52508361204013,31.81694915254237,30.99999999999998,299.085
1758867760,31.55852842809364,31.85084745762712,31.03401360544216,299.4266666666666
1758867765,31.59197324414715,31.88474576271187,31.06802721088433,299.7683333333333
1758867770,31.62541806020067,31.91864406779661,31.10204081632651,300.11
1758867775,31.65886287625418,31.95254237288136,31.13605442176869,300.4516666666667
1758867780,31.69230769230769,31.9864406779661,31.17006802721086,300.79125
1758867785,31.7257525083612,32.02,31.20408163265304,301.1303125
1758867790,31.75919732441471,32.05333333333333,31.23809523809522,301.469375
1758867795,31.79264214046822,32.08666666666667,31.27210884353739,301.8084375
1758867800,31.82608695652174,32.12,31.30612244897957,302.1475
1758867805,31.85953177257525,32.15333333333333,31.34013605442175,302.4865625
1758867810,31.89297658862876,32.18666666666666,31.37414965986392,302.8733333333333
1758867815,31.92642140468227,32.21999999999999,31.4081632653061,303.3316666666666
1758867820,31.95986622073579,32.25333333333332,31.44217687074828,303.79
1758867825,31.9933110367893,32.28666666666665,31.47619047619046,304.2483333333333
1758867830,32.02675585284281,32.31999999999999,31.51020408163264,304.6888888888889
1758867835,32.06020066889632,32.35333333333332,31.54421768707481,305.125
1758867840,32.09364548494983,32.38666666666665,31.57823129251699,305.5611111111111
1758867845,32.12709030100334,32.41999999999998,31.61224489795917,305.976
1758867850,32.16053511705685,32.45333333333331,31.64625850340135,306.306
1758867855,32.19397993311036,32.48666666666664,31.68027210884352,306.636
1758867860,32.22742474916387,32.51999999999997,31.7142857142857,306.966
1758867865,32.26086956521738,32.55333333333331,31.74829931972788,307.296
1758867870,32.29431438127089,32.58666666666664,31.78231292517006,307.6254166666667
1758867875,32.3277591973244,32.61999999999997,31.81632653061224,307.9525
1758867880,32.36120401337791,32.6533333333333,31.85034013605442,308.2795833333333
1758867885,32.39464882943142,32.68666666666663,31.8843537414966,308.6066666666667
1758867890,32.42809364548494,32.71999999999996,31.91836734693877,308.93375
1758867895,32.46153846153845,32.75333333333329,31.95238095238095,309.238275862069
1758867900,32.49498327759196,32.78666666666663,31.98639455782313,309.5089655172414
1758867905,32.52842809364547,32.81999999999996,32.01846153846154,309.7796551724138
1758867910,32.56187290969898,32.85333333333329,32.04923076923077,310.0503448275862
1758867915,32.59531772575249,32.88666666666662,32.08,310.3210344827586
1758867920,32.628762541806,32.91999999999995,32.11076923076923,310.591724137931
1758867925,32.66220735785951,32.95333333333328,32.14153846153846,310.8975
1758867930,32.69565217391302,32.98666666666661,32.17230769230769,311.2266666666666
1758867935,32.72909698996653,33.01999999999995,32.20307692307692,311.5558333333333
1758867940,32.76254180602004,33.05333333333328,32.23384615384615,311.8849999999999
1758867945,32.79598662207355,33.08666666666662,32.26461538461538,312.2141666666666
1758867950,32.82943143812706,33.11999999999995,32.29538461538461,312.5109677419355
1758867955,32.86287625418057,33.15333333333329,32.32615384615384,312.7996774193549
1758867960,32.89632107023408,33.18666666666662,32.35692307692307,313.0883870967742
1758867965,32.92976588628759,33.21999999999996,32.3876923076923,313.3770967741935
1758867970,32.9632107023411,33.25333333333329,32.41846153846154,313.6658064516129
1758867975,32.99665551839461,33.28666666666663,32.44923076923077,313.9545161290322
1758867980,33.03010033444812,33.31999999999996,32.48,314.2942857142857
1758867985,33.06354515050163,33.3533333333333,32.51076923076923,314.6680952380952
1758867990,33.09698996655514,33.38666666666663,32.54153846153846,315.0419047619048
1758867995,33.13043478260865,33.41999999999997,32.57230769230769,315.4157142857143
1758868000,33.16387959866216,33.4533333333333,32.60307692307692,315.9061538461538
1758868005,33.19732441471567,33.48666666666664,32.63384615384615,316.5715384615385
1758868010,33.23076923076918,33.51999999999997,32.66461538461538,317.2369230769231
1758868015,33.26421404682269,33.55333333333331,32.69538461538461,317.527
1758868020,33.2976588628762,33.58666666666664,32.72615384615384,317.72325
1758868025,33.33110367892972,33.61999999999998,32.75692307692307,317.9195
1758868030,33.36454849498324,33.65333333333331,32.7876923076923,318.11575
1758868035,33.39799331103675,33.68666666666665,32.81846153846153,318.312
1758868040,33.43143812709026,33.71999999999998,32.84923076923076,318.50825
1758868045,33.46488294314378,33.75333333333332,32.88,318.7045
1758868050,33.49832775919729,33.78666666666665,32.91076923076923,318.90075
1758868055,33.53177257525081,33.81999999999999,32.94153846153846,319.2254545454546
1758868060,33.56521739130432,33.85333333333332,32.97230769230769,319.5822727272728
1758868065,33.59866220735783,33.88666666666666,33.00307692307692,319.9390909090909
1758868070,33.63210702341135,33.91999999999999,33.03384615384615,320.2959090909091
1758868075,33.66555183946486,33.95333333333333,33.06461538461538,320.6766666666667
1758868080,33.69899665551837,33.98666666666666,33.09538461538461,321.0933333333334
1758868085,33.73244147157189,34.01823708206687,33.12615384615384,321.51
1758868090,33.76588628762541,34.04863221884499,33.15692307692307,321.9266666666667
1758868095,33.79933110367892,34.0790273556231,33.1876923076923,322.2833333333333
1758868100,33.83277591973243,34.10942249240122,33.21846153846153,322.625
1758868105,33.86622073578594,34.13981762917934,33.24923076923076,322.9666666666666
1758868110,33.89966555183946,34.17021276595746,33.27999999999999,323.3083333333333
1758868115,33.93311036789297,34.20060790273558,33.31076923076922,323.65
1758868120,33.96655518394648,34.23100303951369,33.34153846153846,324.1117647058824
1758868125,34.0,34.26139817629181,33.37230769230769,324.5735294117648
1758868130,34.02617801047121,34.29179331306993,33.40307692307692,325.0352941176471
1758868135,34.05235602094241,34.32218844984805,33.43384615384615,325.3955555555556
1758868140,34.07853403141362,34.35258358662617,33.46461538461538,325.6881481481482
1758868145,34.10471204188482,34.38297872340429,33.49538461538461,325.9807407407408
1758868150,34.13089005235603,34.4133738601824,33.52615384615384,326.2733333333334
1758868155,34.15706806282724,34.44376899696052,33.55692307692307,326.565925925926
1758868160,34.18324607329844,34.47416413373864,33.5876923076923,326.8506451612903
1758868165,34.20942408376965,34.50455927051676,33.61846153846153,327.103870967742
1758868170,34.23560209424085,34.53495440729488,33.64923076923076,327.3570967741936
1758868175,34.26178010471206,34.56534954407299,33.67999999999999,327.6103225806452
1758868180,34.28795811518327,34.59574468085111,33.71076923076922,327.8635483870968
1758868185,34.31413612565447,34.62613981762922,33.74153846153845,328.1167741935484
1758868190,34.34031413612568,34.65653495440733,33.77230769230768,328.37
1758868195,34.36649214659688,34.68693009118545,33.80307692307692,328.7164285714286
1758868200,34.39267015706809,34.71732522796356,33.83384615384615,329.0628571428572
1758868205,34.41884816753929,34.74772036474168,33.86461538461538,329.4092857142857
1758868210,34.4450261780105,34.77811550151979,33.89538461538461,329.7557142857143
1758868215,34.47120418848171,34.80851063829791,33.92615384615384,330.1021428571429
1758868220,34.49738219895291,34.83890577507602,33.95692307692308,330.3928571428572
1758868225,34.52356020942412,34.86930091185414,33.98769230769231,330.6
1758868230,34.54973821989532,34.89969604863225,34.01857585139319,330.8071428571429
1758868235,34.57591623036653,34.93009118541037,34.04953560371517,331.0142857142857
1758868240,34.60209424083774,34.96048632218848,34.08049535603715,331.2214285714286
1758868245,34.62827225130894,34.9908814589666,34.11145510835914,331.4285714285714
1758868250,34.65445026178015,35.02127659574471,34.14241486068112,331.6357142857143
1758868255,34.68062827225135,35.05167173252283,34.17337461300311,331.8428571428572
1758868260,34.70680628272256,35.08206686930094,34.20433436532509,332.05
1758868265,34.73298429319377,35.11246200607906,34.23529411764707,332.2571428571429
1758868270,34.75916230366497,35.14285714285717,34.26625386996906,332.5403571428571
1758868275,34.78534031413618,35.17325227963529,34.29721362229104,332.8742857142857
1758868280,34.81151832460738,35.2036474164134,34.32817337461302,333.2082142857142
1758868285,34.83769633507859,35.23404255319151,34.35913312693501,333.5421428571428
1758868290,34.8638743455498,35.26443768996963,34.39009287925699,333.8760714285714
1758868295,34.890052356021,35.29483282674774,34.42105263157897,334.21
1758868300,34.91623036649221,35.32522796352585,34.45201238390096,334.21
1758868305,34.94240837696341,35.35562310030397,34.48297213622294,334.06
1758868310,34.96858638743462,35.38601823708208,34.51393188854492,333.91
1758868315,34.99476439790583,35.4164133738602,34.54489164086691,333.76
1758868320,35.02094240837703,35.44680851063831,34.57585139318889,333.61
1758868325,35.04712041884823,35.47720364741643,34.60681114551087,333.46
1758868330,35.07329842931944,35.50759878419454,34.63777089783286,333.3100000000001
1758868335,35.09947643979064,35.53799392097266,34.66873065015484,333.16
1758868340,35.12565445026184,35.56838905775077,34.69969040247683,333.01
